2015-08-04 11:30:10,B00LNNTKKE,9.98,6.44,3.54,6.44,MERCHANT,New,New,A1K7H60UME9XUK,AF-BTS-06-M,8.67,8.67,0.0,5,23701,6.86,6.86,0.0,True,,,,,
2015-08-04 11:30:10,B00K547ZW2,11.65,11.65,0.0,11.65,AMAZON,New,New,A1K7H60UME9XUK,AF-BS-S11,11.69,11.69,0.0,6,19,11.55,11.55,0.0,True,,,,,
2015-08-04 11:35:10,B00VVP31DQ,25.99,22.45,3.54,22.45,MERCHANT,New,New,A1K7H60UME9XUK,AF-DR-03,18.0,18.0,0.0,1,56,17.71,17.71,0.0,False,,,,,
2015-08-04 11:35:10,B005LTC44K,9.0,9.0,0.0,9.0,AMAZON,New,New,A1K7H60UME9XUK,AF-FL-MG-8GB,9.0,9.0,0.0,1,21,9.0,9.0,0.0,False,,,,,
2015-08-04 11:35:10,B00LNNTKKE,9.98,6.44,3.54,6.44,MERCHANT,New,New,A1K7H60UME9XUK,AF-BTS-06-M,8.67,8.67,0.0,5,23701,6.86,6.86,0.0,True,,,,,
2015-08-04 11:35:10,B00K547ZW2,11.65,11.65,0.0,11.65,AMAZON,New,New,A1K7H60UME9XUK,AF-BS-S11,11.69,11.69,0.0,6,19,11.55,11.55,0.0,True,,,,,
2015-08-04 11:40:10,B00VVP31DQ,25.99,22.45,3.54,22.45,MERCHANT,New,New,A1K7H60UME9XUK,AF-DR-03,18.0,18.0,0.0,2,2794,17.71,17.71,0.0,False,,,,,
2015-08-04 11:40:10,B005LTC44K,9.0,9.0,0.0,9.0,AMAZON,New,New,A1K7H60UME9XUK,AF-FL-MG-8GB,9.0,9.0,0.0,1,21,9.0,9.0,0.0,False,,,,,
2015-08-04 11:40:10,B00LNNTKKE,9.98,6.44,3.54,6.44,MERCHANT,New,New,A1K7H60UME9XUK,AF-BTS-06-M,8.67,8.67,0.0,2,15,6.86,6.86,0.0,False,,,,,
2015-08-04 11:40:10,B00K547ZW2,11.65,11.65,0.0,11.65,AMAZON,New,New,A1K7H60UME9XUK,AF-BS-S11,11.69,11.69,0.0,6,19,11.55,11.55,0.0,True,,,,,
2015-08-04 11:45:10,B00VVP31DQ,25.99,22.45,3.54,22.45,MERCHANT,New,New,A1K7H60UME9XUK,AF-DR-03,18.0,18.0,0.0,2,2793,17.71,17.71,0.0,False,,,,,
2015-08-04 11:45:10,B005LTC44K,9.0,9.0,0.0,9.0,AMAZON,New,New,A1K7H60UME9XUK,AF-FL-MG-8GB,9.0,9.0,0.0,1,21,9.0,9.0,0.0,False,,,,,
2015-08-04 11:45:10,B00LNNTKKE,9.98,6.44,3.54,6.44,MERCHANT,New,New,A1K7H60UME9XUK,AF-BTS-06-M,8.67,8.67,0.0,2,15,6.86,6.86,0.0,False,,,,,
2015-08-04 11:45:10,B00K547ZW2,11.65,11.65,0.0,11.65,AMAZON,New,New,A1K7H60UME9XUK,AF-BS-S11,11.69,11.69,0.0,6,6,11.55,11.55,0.0,True,,,,,
2015-08-04 11:50:10,B00VVP31DQ,25.99,22.45,3.54,22.45,MERCHANT,New,New,A1K7H60UME9XUK,AF-DR-03,18.0,18.0,0.0,2,2795,17.71,17.71,0.0,False,,,,,
2015-08-04 11:50:10,B005LTC44K,9.0,9.0,0.0,9.0,AMAZON,New,New,A1K7H60UME9XUK,AF-FL-MG-8GB,9.0,9.0,0.0,1,21,9.0,9.0,0.0,False,,,,,
2015-08-04 11:50:10,B00LNNTKKE,9.98,6.44,3.54,6.44,MERCHANT,New,New,A1K7H60UME9XUK,AF-BTS-06-M,8.67,8.67,0.0,4,5286,6.86,6.86,0.0,True,,,,,
2015-08-04 11:50:10,B00K547ZW2,11.65,11.65,0.0,11.65,AMAZON,New,New,A1K7H60UME9XUK,AF-BS-S11,11.69,11.69,0.0,6,19,11.55,11.55,0.0,True,,,,,
2015-08-04 11:55:11,B00VVP31DQ,25.99,22.45,3.54,22.45,MERCHANT,New,New,A1K7H60UME9XUK,AF-DR-03,18.0,18.0,0.0,2,2794,17.71,17.71,0.0,False,,,,,
2015-08-04 11:55:11,B005LTC44K,9.0,9.0,0.0,9.0,AMAZON,New,New,A1K7H60UME9XUK,AF-FL-MG-8GB,9.0,9.0,0.0,1,21,9.0,9.0,0.0,False,,,,,
2015-08-04 11:55:11,B00LNNTKKE,9.98,6.44,3.54,6.44,MERCHANT,New,New,A1K7H60UME9XUK,AF-BTS-06-M,8.67,8.67,0.0,5,158,6.86,6.86,0.0,True,,,,,
2015-08-04 11:55:11,B00K547ZW2,11.65,11.65,0.0,11.65,AMAZON,New,New,A1K7H60UME9XUK,AF-BS-S11,11.69,11.69,0.0,6,19,11.55,11.55,0.0,True,,,,,
2015-08-04 12:00:11,B00VVP31DQ,25.99,22.45,3.54,22.45,MERCHANT,New,New,A1K7H60UME9XUK,AF-DR-03,17.8,17.8,0.0,1,56,17.71,17.71,0.0,False,,,,,
2015-08-04 12:00:11,B005LTC44K,9.0,9.0,0.0,9.0,AMAZON,New,New,A1K7H60UME9XUK,AF-FL-MG-8GB,9.0,9.0,0.0,1,21,9.0,9.0,0.0,False,,,,,
2015-08-04 12:00:11,B00LNNTKKE,9.98,6.44,3.54,6.44,MERCHANT,New,New,A1K7H60UME9XUK,AF-BTS-06-M,8.67,8.67,0.0,5,158,6.86,6.86,0.0,True,,,,,
2015-08-04 12:00:11,B00K547ZW2,11.65,11.65,0.0,11.65,AMAZON,New,New,A1K7H60UME9XUK,AF-BS-S11,11.55,11.55,0.0,6,19,11.55,11.55,0.0,True,,,,,
2015-08-04 12:05:10,B00VVP31DQ,25.99,22.45,3.54,22.45,MERCHANT,New,New,A1K7H60UME9XUK,AF-DR-03,17.8,17.8,0.0,1,56,17.71,17.71,0.0,False,,,,,
2015-08-04 12:05:10,B005LTC44K,9.0,9.0,0.0,9.0,AMAZON,New,New,A1K7H60UME9XUK,AF-FL-MG-8GB,9.0,9.0,0.0,1,21,9.0,9.0,0.0,False,,,,,
2015-08-04 12:05:10,B00LNNTKKE,9.98,6.44,3.54,6.44,MERCHANT,New,New,A1K7H60UME9XUK,AF-BTS-06-M,8.67,8.67,0.0,5,158,6.86,6.86,0.0,True,,,,,
2015-08-04 12:05:10,B00K547ZW2,11.65,11.65,0.0,11.65,AMAZON,New,New,A1K7H60UME9XUK,AF-BS-S11,11.55,11.55,0.0,6,19,11.55,11.55,0.0,True,,,,,
2015-08-04 12:10:11,B00VVP31DQ,25.99,22.45,3.54,22.45,MERCHANT,New,New,A1K7H60UME9XUK,AF-DR-03,17.8,17.8,0.0,2,2794,17.71,17.71,0.0,False,,,,,
2015-08-04 12:10:11,B005LTC44K,9.0,9.0,0.0,9.0,AMAZON,New,New,A1K7H60UME9XUK,AF-FL-MG-8GB,9.0,9.0,0.0,1,21,9.0,9.0,0.0,False,,,,,
2015-08-04 12:10:11,B00LNNTKKE,9.98,6.44,3.54,6.44,MERCHANT,New,New,A1K7H60UME9XUK,AF-BTS-06-M,8.67,8.67,0.0,4,5287,6.86,6.86,0.0,True,,,,,
2015-08-04 12:10:11,B00K547ZW2,11.65,11.65,0.0,11.65,AMAZON,New,New,A1K7H60UME9XUK,AF-BS-S11,11.55,11.55,0.0,6,19,11.55,11.55,0.0,True,,,,,
2015-08-04 12:15:09,B00VVP31DQ,25.99,22.45,3.54,22.45,MERCHANT,New,New,A1K7H60UME9XUK,AF-DR-03,17.8,17.8,0.0,2,2795,17.71,17.71,0.0,False,,,,,
2015-08-04 12:15:09,B005LTC44K,9.0,9.0,0.0,9.0,AMAZON,New,New,A1K7H60UME9XUK,AF-FL-MG-8GB,9.0,9.0,0.0,1,21,9.0,9.0,0.0,False,,,,,
2015-08-04 12:15:09,B00LNNTKKE,9.98,6.44,3.54,6.44,MERCHANT,New,New,A1K7H60UME9XUK,AF-BTS-06-M,8.67,8.67,0.0,2,15,6.86,6.86,0.0,False,,,,,
2015-08-04 12:15:09,B00K547ZW2,11.65,11.65,0.0,11.65,AMAZON,New,New,A1K7H60UME9XUK,AF-BS-S11,11.55,11.55,0.0,6,19,11.55,11.55,0.0,True,,,,,
2015-08-04 12:20:10,B00VVP31DQ,25.99,22.45,3.54,22.45,MERCHANT,New,New,A1K7H60UME9XUK,AF-DR-03,17.8,17.8,0.0,1,56,17.71,17.71,0.0,False,,,,,
2015-08-04 12:20:10,B005LTC44K,9.0,9.0,0.0,9.0,AMAZON,New,New,A1K7H60UME9XUK,AF-FL-MG-8GB,9.0,9.0,0.0,1,21,9.0,9.0,0.0,False,,,,,
2015-08-04 12:20:10,B00LNNTKKE,9.98,6.44,3.54,6.44,MERCHANT,New,New,A1K7H60UME9XUK,AF-BTS-06-M,8.67,8.67,0.0,4,5288,6.86,6.86,0.0,True,,,,,
2015-08-04 12:20:10,B00K547ZW2,11.65,11.65,0.0,11.65,AMAZON,New,New,A1K7H60UME9XUK,AF-BS-S11,11.55,11.55,0.0,6,19,11.55,11.55,0.0,True,,,,,
2015-08-04 12:25:10,B00VVP31DQ,25.99,22.45,3.54,22.45,MERCHANT,New,New,A1K7H60UME9XUK,AF-DR-03,17.8,17.8,0.0,3,2795,17.71,17.71,0.0,False,,,,,
2015-08-04 12:25:10,B005LTC44K,9.0,9.0,0.0,9.0,AMAZON,New,New,A1K7H60UME9XUK,AF-FL-MG-8GB,9.0,9.0,0.0,1,21,9.0,9.0,0.0,False,,,,,
2015-08-04 12:25:10,B00LNNTKKE,9.98,6.44,3.54,6.44,MERCHANT,New,New,A1K7H60UME9XUK,AF-BTS-06-M,8.67,8.67,0.0,4,261,6.86,6.86,0.0,True,,,,,
2015-08-04 12:25:10,B00K547ZW2,11.65,11.65,0.0,11.65,AMAZON,New,New,A1K7H60UME9XUK,AF-BS-S11,11.55,11.55,0.0,6,6,11.55,11.55,0.0,True,,,,,
2015-08-04 12:30:10,B00VVP31DQ,25.99,22.45,3.54,22.45,MERCHANT,New,New,A1K7H60UME9XUK,AF-DR-03,17.8,17.8,0.0,2,2795,17.71,17.71,0.0,False,,,,,
2015-08-04 12:30:10,B005LTC44K,9.0,9.0,0.0,9.0,AMAZON,New,New,A1K7H60UME9XUK,AF-FL-MG-8GB,9.0,9.0,0.0,1,21,9.0,9.0,0.0,False,,,,,
2015-08-04 12:30:10,B00LNNTKKE,9.98,6.44,3.54,6.44,MERCHANT,New,New,A1K7H60UME9XUK,AF-BTS-06-M,8.67,8.67,0.0,4,5288,6.86,6.86,0.0,True,,,,,
2015-08-04 12:30:10,B00K547ZW2,11.65,11.65,0.0,11.65,AMAZON,New,New,A1K7H60UME9XUK,AF-BS-S11,11.55,11.55,0.0,6,6,11.55,11.55,0.0,True,,,,,
2015-08-04 12:35:19,B00VVP31DQ,25.99,22.45,3.54,22.45,MERCHANT,New,New,A1K7H60UME9XUK,AF-DR-03,17.8,17.8,0.0,1,56,17.71,17.71,0.0,False,,,,,
2015-08-04 12:35:19,B005LTC44K,9.0,9.0,0.0,9.0,AMAZON,New,New,A1K7H60UME9XUK,AF-FL-MG-8GB,9.0,9.0,0.0,1,21,9.0,9.0,0.0,False,,,,,
2015-08-04 12:35:19,B00LNNTKKE,9.98,6.44,3.54,6.44,MERCHANT,New,New,A1K7H60UME9XUK,AF-BTS-06-M,8.67,8.67,0.0,2,15,6.86,6.86,0.0,False,,,,,
2015-08-04 12:35:19,B00K547ZW2,11.65,11.65,0.0,11.65,AMAZON,New,New,A1K7H60UME9XUK,AF-BS-S11,11.55,11.55,0.0,6,19,11.55,11.55,0.0,True,,,,,
2015-08-04 12:40:15,B00VVP31DQ,25.99,22.45,3.54,22.45,MERCHANT,New,New,A1K7H60UME9XUK,AF-DR-03,17.8,17.8,0.0,3,2795,17.71,17.71,0.0,False,,,,,
2015-08-04 12:40:15,B005LTC44K,9.0,9.0,0.0,9.0,AMAZON,New,New,A1K7H60UME9XUK,AF-FL-MG-8GB,9.0,9.0,0.0,1,21,9.0,9.0,0.0,False,,,,,
2015-08-04 12:40:15,B00LNNTKKE,9.98,6.44,3.54,6.44,MERCHANT,New,New,A1K7H60UME9XUK,AF-BTS-06-M,8.67,8.67,0.0,5,158,6.86,6.86,0.0,True,,,,,
2015-08-04 12:40:15,B00K547ZW2,11.65,11.65,0.0,11.65,AMAZON,New,New,A1K7H60UME9XUK,AF-BS-S11,11.55,11.55,0.0,6,6,11.55,11.55,0.0,True,,,,,
2015-08-04 12:45:09,B00VVP31DQ,25.99,22.45,3.54,22.45,MERCHANT,New,New,A1K7H60UME9XUK,AF-DR-03,17.8,17.8,0.0,3,2795,17.71,17.71,0.0,False,,,,,
2015-08-04 12:45:09,B005LTC44K,9.0,9.0,0.0,9.0,AMAZON,New,New,A1K7H60UME9XUK,AF-FL-MG-8GB,9.0,9.0,0.0,1,21,9.0,9.0,0.0,False,,,,,
2015-08-04 12:45:09,B00LNNTKKE,9.98,6.44,3.54,6.44,MERCHANT,New,New,A1K7H60UME9XUK,AF-BTS-06-M,8.67,8.67,0.0,5,158,6.86,6.86,0.0,True,,,,,
2015-08-04 12:45:09,B00K547ZW2,11.65,11.65,0.0,11.65,AMAZON,New,New,A1K7H60UME9XUK,AF-BS-S11,11.55,11.55,0.0,6,6,11.55,11.55,0.0,True,,,,,
2015-08-04 12:50:10,B00VVP31DQ,25.99,22.45,3.54,22.45,MERCHANT,New,New,A1K7H60UME9XUK,AF-DR-03,17.8,17.8,0.0,3,2795,17.71,17.71,0.0,False,,,,,
2015-08-04 12:50:10,B005LTC44K,9.0,9.0,0.0,9.0,AMAZON,New,New,A1K7H60UME9XUK,AF-FL-MG-8GB,9.0,9.0,0.0,1,21,9.0,9.0,0.0,False,,,,,
2015-08-04 12:50:10,B00LNNTKKE,9.98,6.44,3.54,6.44,MERCHANT,New,New,A1K7H60UME9XUK,AF-BTS-06-M,8.67,8.67,0.0,5,23702,6.86,6.86,0.0,True,,,,,
2015-08-04 12:50:10,B00K547ZW2,11.65,11.65,0.0,11.65,AMAZON,New,New,A1K7H60UME9XUK,AF-BS-S11,11.55,11.55,0.0,6,6,11.55,11.55,0.0,True,,,,,
2015-08-04 12:55:17,B00VVP31DQ,25.99,22.45,3.54,22.45,MERCHANT,New,New,A1K7H60UME9XUK,AF-DR-03,17.8,17.8,0.0,1,56,17.71,17.71,0.0,False,,,,,
2015-08-04 12:55:17,B005LTC44K,9.0,9.0,0.0,9.0,AMAZON,New,New,A1K7H60UME9XUK,AF-FL-MG-8GB,9.0,9.0,0.0,1,21,9.0,9.0,0.0,False,,,,,
2015-08-04 12:55:17,B00LNNTKKE,9.98,6.44,3.54,6.44,MERCHANT,New,New,A1K7H60UME9XUK,AF-BTS-06-M,8.67,8.67,0.0,2,15,6.86,6.86,0.0,False,,,,,
2015-08-04 12:55:17,B00K547ZW2,11.65,11.65,0.0,11.65,AMAZON,New,New,A1K7H60UME9XUK,AF-BS-S11,11.55,11.55,0.0,6,6,11.55,11.55,0.0,True,,,,,
2015-08-04 13:00:20,B00VVP31DQ,25.99,22.45,3.54,22.45,MERCHANT,New,New,A1K7H60UME9XUK,AF-DR-03,18.0,18.0,0.0,2,2795,17.71,17.71,0.0,False,,,,,
2015-08-04 13:00:20,B005LTC44K,9.0,9.0,0.0,9.0,AMAZON,New,New,A1K7H60UME9XUK,AF-FL-MG-8GB,9.0,9.0,0.0,1,21,9.0,9.0,0.0,False,,,,,
2015-08-04 13:00:20,B00LNNTKKE,9.98,6.44,3.54,6.44,MERCHANT,New,New,A1K7H60UME9XUK,AF-BTS-06-M,8.67,8.67,0.0,2,15,6.86,6.86,0.0,False,,,,,
2015-08-04 13:00:20,B00K547ZW2,11.65,11.65,0.0,11.65,AMAZON,New,New,A1K7H60UME9XUK,AF-BS-S11,11.55,11.55,0.0,6,6,11.55,11.55,0.0,True,,,,,
2015-08-04 13:05:10,B00VVP31DQ,25.99,22.45,3.54,22.45,MERCHANT,New,New,A1K7H60UME9XUK,AF-DR-03,18.0,18.0,0.0,2,2795,17.71,17.71,0.0,False,,,,,
2015-08-04 13:05:10,B005LTC44K,9.0,9.0,0.0,9.0,AMAZON,New,New,A1K7H60UME9XUK,AF-FL-MG-8GB,9.0,9.0,0.0,2,48,9.0,9.0,0.0,True,,,,,
2015-08-04 13:05:10,B00LNNTKKE,9.98,6.44,3.54,6.44,MERCHANT,New,New,A1K7H60UME9XUK,AF-BTS-06-M,8.67,8.67,0.0,5,6318,6.86,6.86,0.0,True,,,,,
2015-08-04 13:05:10,B00K547ZW2,11.65,11.65,0.0,11.65,AMAZON,New,New,A1K7H60UME9XUK,AF-BS-S11,11.55,11.55,0.0,6,6,11.55,11.55,0.0,True,,,,,
2015-08-04 13:10:10,B00VVP31DQ,25.99,22.45,3.54,22.45,MERCHANT,New,New,A1K7H60UME9XUK,AF-DR-03,18.0,18.0,0.0,1,56,17.71,17.71,0.0,False,,,,,
2015-08-04 13:10:10,B005LTC44K,9.0,9.0,0.0,9.0,AMAZON,New,New,A1K7H60UME9XUK,AF-FL-MG-8GB,9.0,9.0,0.0,2,48,9.0,9.0,0.0,True,,,,,
2015-08-04 13:10:10,B00LNNTKKE,9.98,6.44,3.54,6.44,MERCHANT,New,New,A1K7H60UME9XUK,AF-BTS-06-M,8.67,8.67,0.0,5,6318,6.86,6.86,0.0,True,,,,,
2015-08-04 13:10:10,B00K547ZW2,11.65,11.65,0.0,11.65,AMAZON,New,New,A1K7H60UME9XUK,AF-BS-S11,11.55,11.55,0.0,6,6,11.55,11.55,0.0,True,,,,,
2015-08-04 13:15:17,B00VVP31DQ,25.99,22.45,3.54,22.45,MERCHANT,New,New,A1K7H60UME9XUK,AF-DR-03,18.0,18.0,0.0,3,2795,17.71,17.71,0.0,False,,,,,
2015-08-04 13:15:17,B005LTC44K,9.0,9.0,0.0,9.0,AMAZON,New,New,A1K7H60UME9XUK,AF-FL-MG-8GB,9.0,9.0,0.0,2,48,9.0,9.0,0.0,True,,,,,
2015-08-04 13:15:17,B00LNNTKKE,9.98,6.44,3.54,6.44,MERCHANT,New,New,A1K7H60UME9XUK,AF-BTS-06-M,8.67,8.67,0.0,5,158,6.86,6.86,0.0,True,,,,,
2015-08-04 13:15:17,B00K547ZW2,11.65,11.65,0.0,11.65,AMAZON,New,New,A1K7H60UME9XUK,AF-BS-S11,11.55,11.55,0.0,6,20,11.55,11.55,0.0,True,,,,,
2015-08-04 13:20:10,B00VVP31DQ,25.99,22.45,3.54,22.45,MERCHANT,New,New,A1K7H60UME9XUK,AF-DR-03,18.0,18.0,0.0,2,2795,17.71,17.71,0.0,False,,,,,
2015-08-04 13:20:10,B005LTC44K,9.0,9.0,0.0,9.0,AMAZON,New,New,A1K7H60UME9XUK,AF-FL-MG-8GB,9.0,9.0,0.0,2,48,9.0,9.0,0.0,True,,,,,
2015-08-04 13:20:10,B00LNNTKKE,9.98,6.44,3.54,6.44,MERCHANT,New,New,A1K7H60UME9XUK,AF-BTS-06-M,8.67,8.67,0.0,5,6318,6.86,6.86,0.0,True,,,,,
2015-08-04 13:20:10,B00K547ZW2,11.65,11.65,0.0,11.65,AMAZON,New,New,A1K7H60UME9XUK,AF-BS-S11,11.55,11.55,0.0,6,20,11.55,11.55,0.0,True,,,,,
2015-08-04 13:25:12,B00VVP31DQ,25.99,22.45,3.54,22.45,MERCHANT,New,New,A1K7H60UME9XUK,AF-DR-03,18.0,18.0,0.0,2,2795,17.71,17.71,0.0,False,,,,,
2015-08-04 13:25:12,B005LTC44K,9.0,9.0,0.0,9.0,AMAZON,New,New,A1K7H60UME9XUK,AF-FL-MG-8GB,9.0,9.0,0.0,2,48,9.0,9.0,0.0,True,,,,,
2015-08-04 13:25:12,B00LNNTKKE,9.98,6.44,3.54,6.44,MERCHANT,New,New,A1K7H60UME9XUK,AF-BTS-06-M,8.67,8.67,0.0,4,5288,6.86,6.86,0.0,True,,,,,
2015-08-04 13:25:12,B00K547ZW2,11.65,11.65,0.0,11.65,AMAZON,New,New,A1K7H60UME9XUK,AF-BS-S11,11.55,11.55,0.0,6,20,11.55,11.55,0.0,True,,,,,
2015-08-04 13:30:18,B00VVP31DQ,25.99,22.45,3.54,22.45,MERCHANT,New,New,A1K7H60UME9XUK,AF-DR-03,18.0,18.0,0.0,1,56,17.71,17.71,0.0,False,,,,,
2015-08-04 13:30:18,B005LTC44K,9.0,9.0,0.0,9.0,AMAZON,New,New,A1K7H60UME9XUK,AF-FL-MG-8GB,9.0,9.0,0.0,2,48,9.0,9.0,0.0,True,,,,,
2015-08-04 13:30:18,B00LNNTKKE,9.98,6.44,3.54,6.44,MERCHANT,New,New,A1K7H60UME9XUK,AF-BTS-06-M,8.67,8.67,0.0,2,15,6.86,6.86,0.0,False,,,,,
2015-08-04 13:30:18,B00K547ZW2,11.65,11.65,0.0,11.65,AMAZON,New,New,A1K7H60UME9XUK,AF-BS-S11,11.55,11.55,0.0,6,20,11.55,11.55,0.0,True,,,,,
2015-08-04 13:35:09,B00VVP31DQ,25.99,22.45,3.54,22.45,MERCHANT,New,New,A1K7H60UME9XUK,AF-DR-03,18.0,18.0,0.0,2,2796,17.71,17.71,0.0,False,,,,,
2015-08-04 13:35:09,B005LTC44K,9.0,9.0,0.0,9.0,AMAZON,New,New,A1K7H60UME9XUK,AF-FL-MG-8GB,9.0,9.0,0.0,2,48,9.0,9.0,0.0,True,,,,,
2015-08-04 13:35:09,B00LNNTKKE,9.98,6.44,3.54,6.44,MERCHANT,New,New,A1K7H60UME9XUK,AF-BTS-06-M,8.67,8.67,0.0,2,15,6.86,6.86,0.0,False,,,,,
2015-08-04 13:35:09,B00K547ZW2,11.65,11.65,0.0,11.65,AMAZON,New,New,A1K7H60UME9XUK,AF-BS-S11,11.55,11.55,0.0,6,20,11.55,11.55,0.0,True,,,,,
2015-08-04 13:40:10,B00VVP31DQ,25.99,22.45,3.54,22.45,MERCHANT,New,New,A1K7H60UME9XUK,AF-DR-03,18.0,18.0,0.0,2,2796,17.71,17.71,0.0,False,,,,,
2015-08-04 13:40:10,B005LTC44K,9.0,9.0,0.0,9.0,AMAZON,New,New,A1K7H60UME9XUK,AF-FL-MG-8GB,9.0,9.0,0.0,2,48,9.0,9.0,0.0,True,,,,,
